epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1
1,2.7900127397875574,0.12231968810916179,0.11006820282883509,2.4484241008758545,0.23481781376518218,0.21656703929515797
2,2.355347975885194,0.26949317738791423,0.2529080803772052,2.3529582023620605,0.2834008097165992,0.2604997006955246
3,2.2584795217532627,0.2928849902534113,0.27157814159907284,2.3415212631225586,0.291497975708502,0.2721842221828878
4,2.2098378438001487,0.30896686159844056,0.2900519431803485,2.3266148567199707,0.2874493927125506,0.2812077057839886
5,2.187168705068369,0.31432748538011696,0.30220783653451694,2.287384510040283,0.3076923076923077,0.30090069023030086
6,2.1513239589118585,0.32212475633528265,0.31026462801180404,2.255701780319214,0.2834008097165992,0.2742941692048813
7,2.119853224903055,0.3455165692007797,0.33030060026641744,2.2505500316619873,0.32388663967611336,0.3067977771395502
8,2.120066536332664,0.351364522417154,0.3358721007250985,2.2701971530914307,0.3076923076923077,0.2886590535040458
9,2.126696507136027,0.3347953216374269,0.3143261683755435,2.286731243133545,0.29554655870445345,0.2693779781288194
10,2.1059908929624056,0.33771929824561403,0.3161503160764991,2.282001256942749,0.3076923076923077,0.28451680337389335
11,2.069699740549277,0.3484405458089669,0.3311534111187408,2.2549386024475098,0.30364372469635625,0.2836807925127209
12,2.049142474087126,0.35964912280701755,0.3451258906597012,2.2305798530578613,0.3319838056680162,0.30959511849007676
13,2.0403333082068964,0.3533138401559454,0.34059422743443407,2.2296340465545654,0.3319838056680162,0.3144378354241843
14,2.046550493956077,0.35964912280701755,0.34682352580225734,2.2497775554656982,0.340080971659919,0.33333117704889537
15,2.056243640869914,0.37719298245614036,0.3644191835586758,2.2711775302886963,0.30364372469635625,0.29222332762311304
16,2.043393581234224,0.36939571150097467,0.35696132081753285,2.2337965965270996,0.31983805668016196,0.3103644080896855
17,2.0083162240814745,0.37524366471734893,0.3633731158009712,2.220353603363037,0.3522267206477733,0.34656928518792945
18,2.0037765600527937,0.36939571150097467,0.35728652461092725,2.269583225250244,0.3360323886639676,0.327307326165179
19,1.992887223208392,0.37475633528265107,0.36172460217621416,2.2646732330322266,0.32793522267206476,0.3253240828745431
20,1.9709122464438396,0.38596491228070173,0.37254723018451913,2.2685182094573975,0.3117408906882591,0.30500213619522387
21,1.9647493032451726,0.3913255360623782,0.37864571494709137,2.2403550148010254,0.29959514170040485,0.28986520052881615
22,1.9483255178142942,0.39522417153996103,0.38272324610933844,2.2320432662963867,0.30364372469635625,0.2916229632927708
23,1.9443200299149601,0.398635477582846,0.38837566888882236,2.236882448196411,0.31983805668016196,0.3126326198960362
24,1.9491291710740177,0.391812865497076,0.38274539383956824,2.2474775314331055,0.3360323886639676,0.32399675304324027
25,1.951945906494096,0.3937621832358674,0.3842348432806892,2.305173397064209,0.31983805668016196,0.30745519904791346
